name,fiscal_year,total,month_name,month,fiscal_month,year,date,kind
all_other_local_nontaxes,2015,11655199.0,jan,1,7,2015,2015-01-01,Non-Tax
total_local_nontax_revenue,2015,25982968.0,jan,1,7,2015,2015-01-01,Non-Tax
asset_sales,2015,374752.0,dec,12,6,2014,2014-12-01,Non-Tax
court_related_costs,2015,3448660.0,dec,12,6,2014,2014-12-01,Non-Tax
all_other_local_nontaxes,2015,7924417.0,dec,12,6,2014,2014-12-01,Non-Tax
total_local_nontax_revenue,2015,19624692.0,dec,12,6,2014,2014-12-01,Non-Tax
interest_earnings,2015,733831.0,dec,12,6,2014,2014-12-01,Non-Tax
payments_in_lieu_of_taxes,2015,0.0,dec,12,6,2014,2014-12-01,Non-Tax
emergency_medical_services,2015,2656320.0,dec,12,6,2014,2014-12-01,Non-Tax
traffic_fines,2015,680647.0,dec,12,6,2014,2014-12-01,Non-Tax
licenses_and_inspection_fees,2015,3806065.0,dec,12,6,2014,2014-12-01,Non-Tax
cable_television,2015,0.0,dec,12,6,2014,2014-12-01,Non-Tax
interest_earnings,2015,44814.0,nov,11,5,2014,2014-11-01,Non-Tax
total_local_nontax_revenue,2015,19574715.0,nov,11,5,2014,2014-11-01,Non-Tax
all_other_local_nontaxes,2015,8386062.0,nov,11,5,2014,2014-11-01,Non-Tax
asset_sales,2015,1826.0,nov,11,5,2014,2014-11-01,Non-Tax
court_related_costs,2015,3873212.0,nov,11,5,2014,2014-11-01,Non-Tax
emergency_medical_services,2015,3275040.0,nov,11,5,2014,2014-11-01,Non-Tax
cable_television,2015,1169844.0,nov,11,5,2014,2014-11-01,Non-Tax
payments_in_lieu_of_taxes,2015,0.0,nov,11,5,2014,2014-11-01,Non-Tax
traffic_fines,2015,249704.0,nov,11,5,2014,2014-11-01,Non-Tax
licenses_and_inspection_fees,2015,2574213.0,nov,11,5,2014,2014-11-01,Non-Tax
court_related_costs,2015,3804253.0,oct,10,4,2014,2014-10-01,Non-Tax
total_local_nontax_revenue,2015,24756520.0,oct,10,4,2014,2014-10-01,Non-Tax
all_other_local_nontaxes,2015,9069470.0,oct,10,4,2014,2014-10-01,Non-Tax
asset_sales,2015,800.0,oct,10,4,2014,2014-10-01,Non-Tax
interest_earnings,2015,-78034.0,oct,10,4,2014,2014-10-01,Non-Tax
licenses_and_inspection_fees,2015,3636479.0,oct,10,4,2014,2014-10-01,Non-Tax
emergency_medical_services,2015,3112320.0,oct,10,4,2014,2014-10-01,Non-Tax
cable_television,2015,4225041.0,oct,10,4,2014,2014-10-01,Non-Tax
payments_in_lieu_of_taxes,2015,403977.0,oct,10,4,2014,2014-10-01,Non-Tax
traffic_fines,2015,582214.0,oct,10,4,2014,2014-10-01,Non-Tax
court_related_costs,2015,3878896.0,sep,9,3,2014,2014-09-01,Non-Tax
total_local_nontax_revenue,2015,19393430.0,sep,9,3,2014,2014-09-01,Non-Tax
all_other_local_nontaxes,2015,7924398.0,sep,9,3,2014,2014-09-01,Non-Tax
asset_sales,2015,75168.0,sep,9,3,2014,2014-09-01,Non-Tax
interest_earnings,2015,44952.0,sep,9,3,2014,2014-09-01,Non-Tax
licenses_and_inspection_fees,2015,4081696.0,sep,9,3,2014,2014-09-01,Non-Tax
emergency_medical_services,2015,2916401.0,sep,9,3,2014,2014-09-01,Non-Tax
cable_television,2015,0.0,sep,9,3,2014,2014-09-01,Non-Tax
payments_in_lieu_of_taxes,2015,5074.0,sep,9,3,2014,2014-09-01,Non-Tax
traffic_fines,2015,466845.0,sep,9,3,2014,2014-09-01,Non-Tax
total_local_nontax_revenue,2015,19207129.0,aug,8,2,2014,2014-08-01,Non-Tax
all_other_local_nontaxes,2015,6816953.0,aug,8,2,2014,2014-08-01,Non-Tax
asset_sales,2015,174.0,aug,8,2,2014,2014-08-01,Non-Tax
interest_earnings,2015,236752.0,aug,8,2,2014,2014-08-01,Non-Tax
court_related_costs,2015,4165413.0,aug,8,2,2014,2014-08-01,Non-Tax
emergency_medical_services,2015,3235686.0,aug,8,2,2014,2014-08-01,Non-Tax
cable_television,2015,1099624.0,aug,8,2,2014,2014-08-01,Non-Tax
payments_in_lieu_of_taxes,2015,175000.0,aug,8,2,2014,2014-08-01,Non-Tax
traffic_fines,2015,460503.0,aug,8,2,2014,2014-08-01,Non-Tax
licenses_and_inspection_fees,2015,3017024.0,aug,8,2,2014,2014-08-01,Non-Tax
court_related_costs,2015,3882935.0,jul,7,1,2014,2014-07-01,Non-Tax
total_local_nontax_revenue,2015,28779154.0,jul,7,1,2014,2014-07-01,Non-Tax
all_other_local_nontaxes,2015,13052820.0,jul,7,1,2014,2014-07-01,Non-Tax
asset_sales,2015,415006.0,jul,7,1,2014,2014-07-01,Non-Tax
interest_earnings,2015,137216.0,jul,7,1,2014,2014-07-01,Non-Tax
licenses_and_inspection_fees,2015,3318165.0,jul,7,1,2014,2014-07-01,Non-Tax
emergency_medical_services,2015,2808481.0,jul,7,1,2014,2014-07-01,Non-Tax
cable_television,2015,4419576.0,jul,7,1,2014,2014-07-01,Non-Tax
payments_in_lieu_of_taxes,2015,124372.0,jul,7,1,2014,2014-07-01,Non-Tax
traffic_fines,2015,620583.0,jul,7,1,2014,2014-07-01,Non-Tax
total_local_nontax_revenue,2014,44288968.0,jun,6,12,2014,2014-06-01,Non-Tax
all_other_local_nontaxes,2014,3730611.0,jun,6,12,2014,2014-06-01,Non-Tax
asset_sales,2014,28110152.0,jun,6,12,2014,2014-06-01,Non-Tax
interest_earnings,2014,92855.0,jun,6,12,2014,2014-06-01,Non-Tax
court_related_costs,2014,4102082.0,jun,6,12,2014,2014-06-01,Non-Tax
emergency_medical_services,2014,3059900.0,jun,6,12,2014,2014-06-01,Non-Tax
cable_television,2014,0.0,jun,6,12,2014,2014-06-01,Non-Tax
payments_in_lieu_of_taxes,2014,1228088.0,jun,6,12,2014,2014-06-01,Non-Tax
traffic_fines,2014,507276.0,jun,6,12,2014,2014-06-01,Non-Tax
licenses_and_inspection_fees,2014,3458004.0,jun,6,12,2014,2014-06-01,Non-Tax
total_local_nontax_revenue,2014,22512946.0,may,5,11,2014,2014-05-01,Non-Tax
all_other_local_nontaxes,2014,8565804.0,may,5,11,2014,2014-05-01,Non-Tax
asset_sales,2014,127222.0,may,5,11,2014,2014-05-01,Non-Tax
interest_earnings,2014,51946.0,may,5,11,2014,2014-05-01,Non-Tax
court_related_costs,2014,3762220.0,may,5,11,2014,2014-05-01,Non-Tax
emergency_medical_services,2014,3375585.0,may,5,11,2014,2014-05-01,Non-Tax
cable_television,2014,1484822.0,may,5,11,2014,2014-05-01,Non-Tax
payments_in_lieu_of_taxes,2014,220667.0,may,5,11,2014,2014-05-01,Non-Tax
traffic_fines,2014,674546.0,may,5,11,2014,2014-05-01,Non-Tax
licenses_and_inspection_fees,2014,4250134.0,may,5,11,2014,2014-05-01,Non-Tax
total_local_nontax_revenue,2014,27669462.0,apr,4,10,2014,2014-04-01,Non-Tax
all_other_local_nontaxes,2014,7416847.0,apr,4,10,2014,2014-04-01,Non-Tax
asset_sales,2014,320.0,apr,4,10,2014,2014-04-01,Non-Tax
interest_earnings,2014,243883.0,apr,4,10,2014,2014-04-01,Non-Tax
court_related_costs,2014,3968178.0,apr,4,10,2014,2014-04-01,Non-Tax
emergency_medical_services,2014,3368855.0,apr,4,10,2014,2014-04-01,Non-Tax
cable_television,2014,4394343.0,apr,4,10,2014,2014-04-01,Non-Tax
payments_in_lieu_of_taxes,2014,47770.0,apr,4,10,2014,2014-04-01,Non-Tax
traffic_fines,2014,545928.0,apr,4,10,2014,2014-04-01,Non-Tax
licenses_and_inspection_fees,2014,7683338.0,apr,4,10,2014,2014-04-01,Non-Tax
total_local_nontax_revenue,2014,23313079.0,mar,3,9,2014,2014-03-01,Non-Tax
all_other_local_nontaxes,2014,5909729.0,mar,3,9,2014,2014-03-01,Non-Tax
asset_sales,2014,307923.0,mar,3,9,2014,2014-03-01,Non-Tax
court_related_costs,2014,3498569.0,mar,3,9,2014,2014-03-01,Non-Tax
interest_earnings,2014,-19827.0,mar,3,9,2014,2014-03-01,Non-Tax
cable_television,2014,0.0,mar,3,9,2014,2014-03-01,Non-Tax
emergency_medical_services,2014,2887128.0,mar,3,9,2014,2014-03-01,Non-Tax
traffic_fines,2014,702784.0,mar,3,9,2014,2014-03-01,Non-Tax
licenses_and_inspection_fees,2014,8593303.0,mar,3,9,2014,2014-03-01,Non-Tax
payments_in_lieu_of_taxes,2014,1433470.0,mar,3,9,2014,2014-03-01,Non-Tax
interest_earnings,2014,375308.0,feb,2,8,2014,2014-02-01,Non-Tax
total_local_nontax_revenue,2014,27350966.0,feb,2,8,2014,2014-02-01,Non-Tax
all_other_local_nontaxes,2014,13239929.0,feb,2,8,2014,2014-02-01,Non-Tax
asset_sales,2014,117.0,feb,2,8,2014,2014-02-01,Non-Tax
court_related_costs,2014,3310114.0,feb,2,8,2014,2014-02-01,Non-Tax
emergency_medical_services,2014,2646314.0,feb,2,8,2014,2014-02-01,Non-Tax
cable_television,2014,937632.0,feb,2,8,2014,2014-02-01,Non-Tax
payments_in_lieu_of_taxes,2014,0.0,feb,2,8,2014,2014-02-01,Non-Tax
traffic_fines,2014,580921.0,feb,2,8,2014,2014-02-01,Non-Tax
licenses_and_inspection_fees,2014,6260631.0,feb,2,8,2014,2014-02-01,Non-Tax
interest_earnings,2014,65577.0,jan,1,7,2014,2014-01-01,Non-Tax
total_local_nontax_revenue,2014,23738256.0,jan,1,7,2014,2014-01-01,Non-Tax
all_other_local_nontaxes,2014,10016646.0,jan,1,7,2014,2014-01-01,Non-Tax
asset_sales,2014,37969.0,jan,1,7,2014,2014-01-01,Non-Tax
court_related_costs,2014,3493995.0,jan,1,7,2014,2014-01-01,Non-Tax
licenses_and_inspection_fees,2014,1861999.0,jan,1,7,2014,2014-01-01,Non-Tax
cable_television,2014,4369983.0,jan,1,7,2014,2014-01-01,Non-Tax
payments_in_lieu_of_taxes,2014,182404.0,jan,1,7,2014,2014-01-01,Non-Tax
traffic_fines,2014,577715.0,jan,1,7,2014,2014-01-01,Non-Tax
emergency_medical_services,2014,3131968.0,jan,1,7,2014,2014-01-01,Non-Tax
emergency_medical_services,2014,2710840.0,dec,12,6,2013,2013-12-01,Non-Tax
licenses_and_inspection_fees,2014,3097998.0,dec,12,6,2013,2013-12-01,Non-Tax
traffic_fines,2014,500489.0,dec,12,6,2013,2013-12-01,Non-Tax
payments_in_lieu_of_taxes,2014,0.0,dec,12,6,2013,2013-12-01,Non-Tax
cable_television,2014,0.0,dec,12,6,2013,2013-12-01,Non-Tax
court_related_costs,2014,3377414.0,dec,12,6,2013,2013-12-01,Non-Tax
interest_earnings,2014,347419.0,dec,12,6,2013,2013-12-01,Non-Tax
asset_sales,2014,6850.0,dec,12,6,2013,2013-12-01,Non-Tax
all_other_local_nontaxes,2014,7096334.0,dec,12,6,2013,2013-12-01,Non-Tax
total_local_nontax_revenue,2014,17137344.0,dec,12,6,2013,2013-12-01,Non-Tax
asset_sales,2014,225802.0,nov,11,5,2013,2013-11-01,Non-Tax
court_related_costs,2014,4044917.0,nov,11,5,2013,2013-11-01,Non-Tax
total_local_nontax_revenue,2014,23021155.0,nov,11,5,2013,2013-11-01,Non-Tax
interest_earnings,2014,20863.0,nov,11,5,2013,2013-11-01,Non-Tax
all_other_local_nontaxes,2014,7100568.0,nov,11,5,2013,2013-11-01,Non-Tax
emergency_medical_services,2014,2961342.0,nov,11,5,2013,2013-11-01,Non-Tax
payments_in_lieu_of_taxes,2014,0.0,nov,11,5,2013,2013-11-01,Non-Tax
traffic_fines,2014,527127.0,nov,11,5,2013,2013-11-01,Non-Tax
licenses_and_inspection_fees,2014,2985391.0,nov,11,5,2013,2013-11-01,Non-Tax
cable_television,2014,5155145.0,nov,11,5,2013,2013-11-01,Non-Tax
court_related_costs,2014,3778108.0,oct,10,4,2013,2013-10-01,Non-Tax
total_local_nontax_revenue,2014,19894320.0,oct,10,4,2013,2013-10-01,Non-Tax
all_other_local_nontaxes,2014,8285421.0,oct,10,4,2013,2013-10-01,Non-Tax
asset_sales,2014,1594.0,oct,10,4,2013,2013-10-01,Non-Tax
interest_earnings,2014,46826.0,oct,10,4,2013,2013-10-01,Non-Tax
emergency_medical_services,2014,2985090.0,oct,10,4,2013,2013-10-01,Non-Tax
cable_television,2014,0.0,oct,10,4,2013,2013-10-01,Non-Tax
payments_in_lieu_of_taxes,2014,321028.0,oct,10,4,2013,2013-10-01,Non-Tax
traffic_fines,2014,682301.0,oct,10,4,2013,2013-10-01,Non-Tax
licenses_and_inspection_fees,2014,3793952.0,oct,10,4,2013,2013-10-01,Non-Tax
court_related_costs,2014,3681111.0,sep,9,3,2013,2013-09-01,Non-Tax
total_local_nontax_revenue,2014,19957540.0,sep,9,3,2013,2013-09-01,Non-Tax
all_other_local_nontaxes,2014,10450396.0,sep,9,3,2013,2013-09-01,Non-Tax
interest_earnings,2014,243939.0,sep,9,3,2013,2013-09-01,Non-Tax
asset_sales,2014,57005.0,sep,9,3,2013,2013-09-01,Non-Tax
emergency_medical_services,2014,2863720.0,sep,9,3,2013,2013-09-01,Non-Tax
payments_in_lieu_of_taxes,2014,10148.0,sep,9,3,2013,2013-09-01,Non-Tax
traffic_fines,2014,529582.0,sep,9,3,2013,2013-09-01,Non-Tax
licenses_and_inspection_fees,2014,2121639.0,sep,9,3,2013,2013-09-01,Non-Tax
cable_television,2014,0.0,sep,9,3,2013,2013-09-01,Non-Tax
court_related_costs,2014,4479325.0,aug,8,2,2013,2013-08-01,Non-Tax
total_local_nontax_revenue,2014,23329581.0,aug,8,2,2013,2013-08-01,Non-Tax
all_other_local_nontaxes,2014,10493987.0,aug,8,2,2013,2013-08-01,Non-Tax
interest_earnings,2014,128246.0,aug,8,2,2013,2013-08-01,Non-Tax
asset_sales,2014,60174.0,aug,8,2,2013,2013-08-01,Non-Tax
emergency_medical_services,2014,3070987.0,aug,8,2,2013,2013-08-01,Non-Tax
cable_television,2014,770314.0,aug,8,2,2013,2013-08-01,Non-Tax
payments_in_lieu_of_taxes,2014,171247.0,aug,8,2,2013,2013-08-01,Non-Tax
traffic_fines,2014,674997.0,aug,8,2,2013,2013-08-01,Non-Tax
licenses_and_inspection_fees,2014,3480304.0,aug,8,2,2013,2013-08-01,Non-Tax
licenses_and_inspection_fees,2014,3140568.0,jul,7,1,2013,2013-07-01,Non-Tax
traffic_fines,2014,553266.0,jul,7,1,2013,2013-07-01,Non-Tax
payments_in_lieu_of_taxes,2014,108410.0,jul,7,1,2013,2013-07-01,Non-Tax
cable_television,2014,4446895.0,jul,7,1,2013,2013-07-01,Non-Tax
emergency_medical_services,2014,2856528.0,jul,7,1,2013,2013-07-01,Non-Tax
court_related_costs,2014,3988814.0,jul,7,1,2013,2013-07-01,Non-Tax
interest_earnings,2014,74965.0,jul,7,1,2013,2013-07-01,Non-Tax
asset_sales,2014,0.0,jul,7,1,2013,2013-07-01,Non-Tax
all_other_local_nontaxes,2014,13182837.0,jul,7,1,2013,2013-07-01,Non-Tax
total_local_nontax_revenue,2014,28352283.0,jul,7,1,2013,2013-07-01,Non-Tax
us_government,2023,276626.0,aug,8,2,2022,2022-08-01,Other Govt
other_governmental_units,2023,3864551.0,aug,8,2,2022,2022-08-01,Other Govt
pica_transfer,2023,8502672.0,aug,8,2,2022,2022-08-01,Other Govt
total_revenue_other_govts,2023,70231772.0,aug,8,2,2022,2022-08-01,Other Govt
commonwealth_of_pa,2023,57587924.0,aug,8,2,2022,2022-08-01,Other Govt
total_revenue_other_govts,2023,94679858.0,jul,7,1,2022,2022-07-01,Other Govt
us_government,2023,1057689.0,jul,7,1,2022,2022-07-01,Other Govt
commonwealth_of_pa,2023,247596.0,jul,7,1,2022,2022-07-01,Other Govt
other_governmental_units,2023,10245115.0,jul,7,1,2022,2022-07-01,Other Govt
pica_transfer,2023,83129458.0,jul,7,1,2022,2022-07-01,Other Govt
pica_transfer,2022,30971162.0,jun,6,12,2022,2022-06-01,Other Govt
other_governmental_units,2022,13804286.0,jun,6,12,2022,2022-06-01,Other Govt
commonwealth_of_pa,2022,1642326.0,jun,6,12,2022,2022-06-01,Other Govt
us_government,2022,6103812.0,jun,6,12,2022,2022-06-01,Other Govt
total_revenue_other_govts,2022,52521586.0,jun,6,12,2022,2022-06-01,Other Govt
other_governmental_units,2022,7459370.0,may,5,11,2022,2022-05-01,Other Govt
us_government,2022,615640.0,may,5,11,2022,2022-05-01,Other Govt
total_revenue_other_govts,2022,72921461.0,may,5,11,2022,2022-05-01,Other Govt
pica_transfer,2022,60672219.0,may,5,11,2022,2022-05-01,Other Govt
commonwealth_of_pa,2022,4174232.0,may,5,11,2022,2022-05-01,Other Govt
total_revenue_other_govts,2022,65727009.0,apr,4,10,2022,2022-04-01,Other Govt
pica_transfer,2022,59603060.0,apr,4,10,2022,2022-04-01,Other Govt
other_governmental_units,2022,4500000.0,apr,4,10,2022,2022-04-01,Other Govt
commonwealth_of_pa,2022,342776.0,apr,4,10,2022,2022-04-01,Other Govt
us_government,2022,1281173.0,apr,4,10,2022,2022-04-01,Other Govt
other_governmental_units,2022,12320142.0,mar,3,9,2022,2022-03-01,Other Govt
pica_transfer,2022,94609763.0,mar,3,9,2022,2022-03-01,Other Govt
total_revenue_other_govts,2022,128506881.0,mar,3,9,2022,2022-03-01,Other Govt
commonwealth_of_pa,2022,15433042.0,mar,3,9,2022,2022-03-01,Other Govt
us_government,2022,6143934.0,mar,3,9,2022,2022-03-01,Other Govt
us_government,2022,478820.0,feb,2,8,2022,2022-02-01,Other Govt
pica_transfer,2022,7075545.0,feb,2,8,2022,2022-02-01,Other Govt
commonwealth_of_pa,2022,161338.0,feb,2,8,2022,2022-02-01,Other Govt
other_governmental_units,2022,0.0,feb,2,8,2022,2022-02-01,Other Govt
total_revenue_other_govts,2022,7715703.0,feb,2,8,2022,2022-02-01,Other Govt
commonwealth_of_pa,2022,10626713.0,jan,1,7,2022,2022-01-01,Other Govt
us_government,2022,5930788.0,jan,1,7,2022,2022-01-01,Other Govt
total_revenue_other_govts,2022,131890923.0,jan,1,7,2022,2022-01-01,Other Govt
pica_transfer,2022,111081131.0,jan,1,7,2022,2022-01-01,Other Govt
other_governmental_units,2022,4252290.0,jan,1,7,2022,2022-01-01,Other Govt
pica_transfer,2022,33893546.0,dec,12,6,2021,2021-12-01,Other Govt
us_government,2022,335444.0,dec,12,6,2021,2021-12-01,Other Govt
commonwealth_of_pa,2022,291224.0,dec,12,6,2021,2021-12-01,Other Govt
other_governmental_units,2022,0.0,dec,12,6,2021,2021-12-01,Other Govt
total_revenue_other_govts,2022,34520214.0,dec,12,6,2021,2021-12-01,Other Govt
total_revenue_other_govts,2022,43221081.0,nov,11,5,2021,2021-11-01,Other Govt
pica_transfer,2022,0.0,nov,11,5,2021,2021-11-01,Other Govt
commonwealth_of_pa,2022,43171079.0,nov,11,5,2021,2021-11-01,Other Govt
us_government,2022,50002.0,nov,11,5,2021,2021-11-01,Other Govt
other_governmental_units,2022,0.0,nov,11,5,2021,2021-11-01,Other Govt
commonwealth_of_pa,2022,9140732.0,oct,10,4,2021,2021-10-01,Other Govt
total_revenue_other_govts,2022,36492113.0,oct,10,4,2021,2021-10-01,Other Govt
other_governmental_units,2022,0.0,oct,10,4,2021,2021-10-01,Other Govt
pica_transfer,2022,21866834.0,oct,10,4,2021,2021-10-01,Other Govt
us_government,2022,5484546.0,oct,10,4,2021,2021-10-01,Other Govt
other_governmental_units,2022,4173991.0,sep,9,3,2021,2021-09-01,Other Govt
commonwealth_of_pa,2022,80524426.0,sep,9,3,2021,2021-09-01,Other Govt
us_government,2022,642303.0,sep,9,3,2021,2021-09-01,Other Govt
pica_transfer,2022,54685240.0,sep,9,3,2021,2021-09-01,Other Govt
total_revenue_other_govts,2022,140025961.0,sep,9,3,2021,2021-09-01,Other Govt
commonwealth_of_pa,2022,50455913.0,aug,8,2,2021,2021-08-01,Other Govt
total_revenue_other_govts,2022,96591356.0,aug,8,2,2021,2021-08-01,Other Govt
pica_transfer,2022,43672659.0,aug,8,2,2021,2021-08-01,Other Govt
us_government,2022,459260.0,aug,8,2,2021,2021-08-01,Other Govt
other_governmental_units,2022,2003524.0,aug,8,2,2021,2021-08-01,Other Govt
other_governmental_units,2022,9500505.0,jul,7,1,2021,2021-07-01,Other Govt
us_government,2022,447656.0,jul,7,1,2021,2021-07-01,Other Govt
commonwealth_of_pa,2022,424039.0,jul,7,1,2021,2021-07-01,Other Govt
pica_transfer,2022,19507316.0,jul,7,1,2021,2021-07-01,Other Govt
total_revenue_other_govts,2022,29879516.0,jul,7,1,2021,2021-07-01,Other Govt
total_revenue_other_govts,2021,73719919.0,jun,6,12,2021,2021-06-01,Other Govt
pica_transfer,2021,63011977.0,jun,6,12,2021,2021-06-01,Other Govt
other_governmental_units,2021,3258347.0,jun,6,12,2021,2021-06-01,Other Govt
commonwealth_of_pa,2021,1800750.0,jun,6,12,2021,2021-06-01,Other Govt
us_government,2021,5648845.0,jun,6,12,2021,2021-06-01,Other Govt
us_government,2021,419477.0,may,5,11,2021,2021-05-01,Other Govt
commonwealth_of_pa,2021,2260292.0,may,5,11,2021,2021-05-01,Other Govt
other_governmental_units,2021,8572266.0,may,5,11,2021,2021-05-01,Other Govt
pica_transfer,2021,30652220.0,may,5,11,2021,2021-05-01,Other Govt
total_revenue_other_govts,2021,41904255.0,may,5,11,2021,2021-05-01,Other Govt
pica_transfer,2021,52183759.0,apr,4,10,2021,2021-04-01,Other Govt
total_revenue_other_govts,2021,64308876.0,apr,4,10,2021,2021-04-01,Other Govt
us_government,2021,4417965.0,apr,4,10,2021,2021-04-01,Other Govt
commonwealth_of_pa,2021,3207152.0,apr,4,10,2021,2021-04-01,Other Govt
other_governmental_units,2021,4500000.0,apr,4,10,2021,2021-04-01,Other Govt
other_governmental_units,2021,6203044.0,mar,3,9,2021,2021-03-01,Other Govt
commonwealth_of_pa,2021,3212457.0,mar,3,9,2021,2021-03-01,Other Govt
pica_transfer,2021,57275075.0,mar,3,9,2021,2021-03-01,Other Govt
total_revenue_other_govts,2021,67040618.0,mar,3,9,2021,2021-03-01,Other Govt
us_government,2021,350042.0,mar,3,9,2021,2021-03-01,Other Govt
us_government,2021,532106.0,feb,2,8,2021,2021-02-01,Other Govt
commonwealth_of_pa,2021,8129905.0,feb,2,8,2021,2021-02-01,Other Govt
other_governmental_units,2021,7220337.0,feb,2,8,2021,2021-02-01,Other Govt
pica_transfer,2021,33610976.0,feb,2,8,2021,2021-02-01,Other Govt
total_revenue_other_govts,2021,49493324.0,feb,2,8,2021,2021-02-01,Other Govt
us_government,2021,11500.0,jan,1,7,2021,2021-01-01,Other Govt
commonwealth_of_pa,2021,47643078.0,jan,1,7,2021,2021-01-01,Other Govt
pica_transfer,2021,28348337.0,jan,1,7,2021,2021-01-01,Other Govt
other_governmental_units,2021,1780930.0,jan,1,7,2021,2021-01-01,Other Govt
total_revenue_other_govts,2021,77783845.0,jan,1,7,2021,2021-01-01,Other Govt
total_revenue_other_govts,2021,43058821.0,dec,12,6,2020,2020-12-01,Other Govt
pica_transfer,2021,30452446.0,dec,12,6,2020,2020-12-01,Other Govt
other_governmental_units,2021,2642385.0,dec,12,6,2020,2020-12-01,Other Govt
commonwealth_of_pa,2021,9329483.0,dec,12,6,2020,2020-12-01,Other Govt
us_government,2021,634507.0,dec,12,6,2020,2020-12-01,Other Govt
total_revenue_other_govts,2021,81051516.0,nov,11,5,2020,2020-11-01,Other Govt
pica_transfer,2021,62086671.0,nov,11,5,2020,2020-11-01,Other Govt
other_governmental_units,2021,0.0,nov,11,5,2020,2020-11-01,Other Govt
commonwealth_of_pa,2021,10925761.0,nov,11,5,2020,2020-11-01,Other Govt
us_government,2021,8039083.0,nov,11,5,2020,2020-11-01,Other Govt
commonwealth_of_pa,2021,5822109.0,oct,10,4,2020,2020-10-01,Other Govt
other_governmental_units,2021,0.0,oct,10,4,2020,2020-10-01,Other Govt
pica_transfer,2021,23151551.0,oct,10,4,2020,2020-10-01,Other Govt
total_revenue_other_govts,2021,36392465.0,oct,10,4,2020,2020-10-01,Other Govt
us_government,2021,7418805.0,oct,10,4,2020,2020-10-01,Other Govt
total_revenue_other_govts,2021,115251588.0,sep,9,3,2020,2020-09-01,Other Govt
pica_transfer,2021,32597497.0,sep,9,3,2020,2020-09-01,Other Govt
other_governmental_units,2021,0.0,sep,9,3,2020,2020-09-01,Other Govt
commonwealth_of_pa,2021,82203367.0,sep,9,3,2020,2020-09-01,Other Govt
us_government,2021,450724.0,sep,9,3,2020,2020-09-01,Other Govt
us_government,2021,700608.0,aug,8,2,2020,2020-08-01,Other Govt
pica_transfer,2021,37777567.0,aug,8,2,2020,2020-08-01,Other Govt
total_revenue_other_govts,2021,82959041.0,aug,8,2,2020,2020-08-01,Other Govt
commonwealth_of_pa,2021,44480866.0,aug,8,2,2020,2020-08-01,Other Govt
other_governmental_units,2021,0.0,aug,8,2,2020,2020-08-01,Other Govt
us_government,2021,8075842.0,jul,7,1,2020,2020-07-01,Other Govt
commonwealth_of_pa,2021,6314411.0,jul,7,1,2020,2020-07-01,Other Govt
other_governmental_units,2021,0.0,jul,7,1,2020,2020-07-01,Other Govt
total_revenue_other_govts,2021,67351139.0,jul,7,1,2020,2020-07-01,Other Govt
pica_transfer,2021,52960886.0,jul,7,1,2020,2020-07-01,Other Govt
us_government,2020,8017549.0,jun,6,12,2020,2020-06-01,Other Govt
commonwealth_of_pa,2020,11201045.0,jun,6,12,2020,2020-06-01,Other Govt
other_governmental_units,2020,7927214.0,jun,6,12,2020,2020-06-01,Other Govt
pica_transfer,2020,25173248.0,jun,6,12,2020,2020-06-01,Other Govt
total_revenue_other_govts,2020,52319056.0,jun,6,12,2020,2020-06-01,Other Govt
pica_transfer,2020,50825227.0,may,5,11,2020,2020-05-01,Other Govt
total_revenue_other_govts,2020,58631487.0,may,5,11,2020,2020-05-01,Other Govt
commonwealth_of_pa,2020,1678128.0,may,5,11,2020,2020-05-01,Other Govt
other_governmental_units,2020,4500000.0,may,5,11,2020,2020-05-01,Other Govt
us_government,2020,1628132.0,may,5,11,2020,2020-05-01,Other Govt
us_government,2020,1052253.0,apr,4,10,2020,2020-04-01,Other Govt
commonwealth_of_pa,2020,392747.0,apr,4,10,2020,2020-04-01,Other Govt
other_governmental_units,2020,6668968.0,apr,4,10,2020,2020-04-01,Other Govt
pica_transfer,2020,77107451.0,apr,4,10,2020,2020-04-01,Other Govt
total_revenue_other_govts,2020,85221419.0,apr,4,10,2020,2020-04-01,Other Govt
us_government,2020,1494260.0,mar,3,9,2020,2020-03-01,Other Govt
commonwealth_of_pa,2020,2063760.0,mar,3,9,2020,2020-03-01,Other Govt
other_governmental_units,2020,4507207.0,mar,3,9,2020,2020-03-01,Other Govt
pica_transfer,2020,10625103.0,mar,3,9,2020,2020-03-01,Other Govt
total_revenue_other_govts,2020,18690330.0,mar,3,9,2020,2020-03-01,Other Govt
pica_transfer,2020,48654868.0,feb,2,8,2020,2020-02-01,Other Govt
total_revenue_other_govts,2020,63728018.0,feb,2,8,2020,2020-02-01,Other Govt
commonwealth_of_pa,2020,5822386.0,feb,2,8,2020,2020-02-01,Other Govt
other_governmental_units,2020,7606531.0,feb,2,8,2020,2020-02-01,Other Govt
us_government,2020,1644232.0,feb,2,8,2020,2020-02-01,Other Govt
pica_transfer,2020,40855016.0,jan,1,7,2020,2020-01-01,Other Govt
parking_receipts_ppa,2020,1180313.0,jan,1,7,2020,2020-01-01,Other Govt
total_revenue_other_govts,2020,46226106.0,jan,1,7,2020,2020-01-01,Other Govt
other_authorized_adjustment,2020,0.0,jan,1,7,2020,2020-01-01,Other Govt
